Latitude,Longitude,Sample Date,platform,diff_days,collection,pixels_water,w_coastal,w_blue,w_green,w_red,w_lwir11,w_mndwi,w_clorofila,w_turbid_ndti,l_nir,l_swir16,l_swir22,l_ndvi,l_ndmi
-27.38972222,26.46388889,05-01-2011,landsat-7,2.0,L2,11.0,,0.066355,0.0964475,0.10417,25.69941482000004,0.2120162428532496,2.998109050835788,0.0306855085766239,0.1334250961538461,0.1084682158119658,0.0365593162393162,0.2876864926708404,0.0415801562540595
-27.044444,27.005,05-01-2011,landsat-7,2.0,L2,28.0,,0.0719258928571428,0.1017810714285714,0.1148710714285714,23.799728132857165,0.2406168586373888,3.173862953866156,0.0589799639203224,0.122487914219612,0.2015470470724328,0.0703535962804769,0.2892561629638254,0.0006163571725154
-30.830556,26.921389,06-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.00222,28.76528,06-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.02314,28.59389,06-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-30.679722,26.7125,06-01-2011,landsat-7,1.0,L2,296.0,,0.0493844003378378,0.0652005236486486,0.0891744847972973,21.86208690702705,0.393070776274773,2.96871856898836,0.1523465510445495,-0.009430117586912,-0.0280767640877073,-0.0581740769143376,0.2017053549854132,0.0430759550231529
-30.160091,27.40124,06-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,,,,,
-32.595833,19.009444,06-01-2011,landsat-7,19.0,L2,49.0,,0.0412956632653061,0.0663756632653061,0.0541347959183673,31.87821840285717,0.2582474533249786,2.4594913138022143,-0.1248875174599342,0.2462505794317727,0.3049539017607042,0.211979025210084,0.3405495403250783,-0.0821662128700834
-25.99136,27.84208,10-01-2011,landsat-7,3.0,L2,4.0,,0.038638125,0.0491774999999999,0.040604375,27.220433720000017,0.0532014487574211,2.2284943272698428,-0.1021052736304142,-0.0833759765625,-0.1022820859375,-0.125522984375,0.1441416895014627,0.0375132805691161
-26.73806,27.59194,10-01-2011,landsat-7,3.0,L2,188.0,,0.0656039228723404,0.085764494680851,0.0949566622340425,21.354656876063856,0.5702782663636529,1.9603185535616303,0.0483162732312401,-0.0720378753043976,-0.0964565438332617,-0.1172773961466838,0.1664511674454812,0.0576072920136597
-26.45,28.085833,10-01-2011,landsat-7,10.0,L2,97.0,,0.0752982474226804,0.0804484020618556,0.0647507216494845,25.236925000412388,0.0735353718158809,2.5239610520960305,-0.1207637709340453,0.1237075877654906,0.0550024363700193,0.0013980722309987,0.3315532229320991,0.1331204420118913
-30.86013889,29.07125,10-01-2011,landsat-7,1.0,L2,429.0,,0.0626240384615384,0.0987929487179487,0.133670641025641,29.175262300559464,0.3586396882621045,2.67407436191978,0.149285678088762,0.1792626851011143,0.1560664997936442,0.0888441151465125,0.4732800989427733,0.0515971970667982
-27.356667,27.286389,10-01-2011,landsat-7,3.0,L2,62.0,,0.0841095967741935,0.0961962903225806,0.1049461693548387,20.68093451967744,0.3872022140441203,1.673537944731395,0.0414292574880689,-0.1183357552993244,-0.1278740915443745,-0.1454518763102725,0.1094607831222857,0.0227354074864455
-27.01011111,26.69808333,11-01-2011,landsat-7,4.0,L2,920.0,,0.0716891195652173,0.0904834864130434,0.0934855298913043,24.29359062447828,0.3876124828511833,2.104951812801799,0.0136717066465727,0.2780162811878157,0.195193883361396,0.1097512739170365,0.5691960609962767,0.1813246226621025
-25.73411,27.21422,11-01-2011,landsat-7,4.0,L2,0.0,,,,,,,,,-0.1253073514344262,-0.1238549795081967,-0.1384943762807377,0.0772455874386595,0.0013818710336601
-26.98472222,26.63227778,11-01-2011,landsat-7,4.0,L2,2211.0,,0.0647065547263681,0.0919475870646766,0.1006128731343283,24.7880865901764,0.5423509902750477,1.3883368501991868,0.0439351130981558,0.2788714356435644,0.2407445352035203,0.1555127200220022,0.4829876880898851,0.0773069557893504
-27.398611,26.614722,11-01-2011,landsat-7,4.0,L2,175.0,,0.0526216,0.0812084,0.0963209857142857,25.20886058960001,0.2661461067805881,3.661968901511192,0.0738588170111727,0.2764062791805621,0.2191137958551691,0.1352051119580752,0.5257729195389456,0.1215154554835842
-27.671111,27.236944,11-01-2011,landsat-7,4.0,L2,7.0,,0.0807475,0.11834,0.1413928571428571,20.558224451428583,0.2843553159714675,2.523216362654682,0.0868892730921908,-0.1064460776954572,-0.12824454864496,-0.1436976827841684,0.103501476312036,0.0411856326053442
-29.160278,26.573333,11-01-2011,landsat-7,4.0,L2,3.0,,0.0603241666666666,0.0908766666666666,0.1142424999999999,28.04987324000001,0.1797214122262922,3.1642763702422805,0.1118511757639156,0.12678162191582,0.1495712731580295,0.0829660313327072,0.2947213500895718,-0.0447067140462196
-34.250556,20.9925,11-01-2011,landsat-7,1.0,L2,1.0,,0.052395,0.0640275,0.076375,34.627283060000025,-0.1694437057743821,1.6896327963966706,0.087942964384791,0.0557526243721597,0.0953928976321454,0.0477451014510085,0.2159385520640851,-0.0781392635664608
-25.45963889,28.26430556,11-01-2011,landsat-7,11.0,L2,4.0,,0.066069375,0.086708125,0.067678125,28.59618677000003,0.0875733326670358,2.258390311281949,-0.12442646835856,0.1619083463317911,0.1273076827495043,0.0520599362194315,0.3843842159538534,0.0656761792452796
-25.81048333,27.90955222,12-01-2011,landsat-7,5.0,L2,4.0,,0.0659937499999999,0.083353125,0.088330625,25.28327088500004,0.030643740589848,2.7395159925179104,0.02555595505085,-0.1270018840128182,-0.1378402131920954,-0.149901633879295,0.0942895333526674,0.0265710265704306
-27.273889,28.49,12-01-2011,landsat-7,12.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.4275,28.525833,12-01-2011,landsat-7,12.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-28.883333,27.89,12-01-2011,landsat-7,12.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.00222,28.76528,13-01-2011,landsat-7,13.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.02314,28.59389,13-01-2011,landsat-7,13.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-30.534167,24.961944,13-01-2011,landsat-7,1.0,L2,0.0,,,,,,,,,-0.1807273516727652,-0.1810308076319916,-0.1837665904338734,0.0144857261677161,0.0009550617345361
-28.460833,21.248889,13-01-2011,landsat-7,31.0,L2,1146.0,,0.0974556697207678,0.1362298298429319,0.1691681828097731,21.67353903460735,0.2198829249263896,1.8393682011766004,0.1086110796128773,0.169972997779906,0.1442576223228278,0.0904975716089152,0.2353924182439538,0.0508933340953859
-29.658056,25.973333,14-01-2011,landsat-7,7.0,L2,12.0,,0.0618274999999999,0.0930995833333333,0.1186425,30.824735810000007,0.1566434292574564,2.6496790872601466,0.1194545255009136,0.2974922744774477,0.302390579620462,0.2085441295379538,0.4018397573843318,-0.0027650009338586
-28.760833,17.730278,16-01-2011,landsat-5,18.0,L2,2628.0,,0.0687992208904109,0.1054649353120243,0.1230340239726027,36.423336815137006,0.2678487481323312,1.7975807403648243,0.0742477322463043,0.1726463987494957,0.2333841728015329,0.2018967282674465,0.0682311835305279,-0.1526524879242714
-25.513889,31.224444,17-01-2011,landsat-5,25.0,L2,97.0,,0.0629722938144329,0.0968899999999999,0.1069209793814433,31.59602787979384,0.1123599127910864,2.0571484151078114,0.0483565569351748,0.3017302381774249,0.1668696116672419,0.073989157461742,0.7446897514612059,0.2896030666336046
-26.861111,28.884722,17-01-2011,landsat-7,15.0,L2,0.0,,,,,,,,,0.0580910978854024,0.0031208376534788,-0.0470995497953615,0.3254828980112914,0.1058387080785693
-31.554722,29.245556,17-01-2011,landsat-7,8.0,L2,1.0,,0.060865,0.0850099999999999,0.0896575,28.96704194000006,0.0449583912086829,2.799551473729175,0.0266075451498125,-0.0754822035069075,-0.1111786939426142,-0.1335761551540913,0.1597105544428863,0.0648612258591102
-28.058889,30.373611,17-01-2011,landsat-5,16.0,L2,4.0,,0.05955875,0.09992875,0.099151875,27.429787445,0.1169508341970768,2.4700964064847275,-0.0045133920815692,0.2360703891736066,0.1909236162716207,0.1079358920563741,0.4799685269489651,0.1138080779077167
-25.127778,27.628889,18-01-2011,landsat-7,53.0,L2,1.0,,0.07599,0.0875675,0.06961,29.39087642000004,0.0747605912116035,2.406995565264308,-0.114249086229987,0.1665845354624637,0.1258448127333057,0.0514165360846122,0.385581460518815,0.0850450314880684
-25.20639,27.558,18-01-2011,landsat-7,53.0,L2,24.0,,0.0769880208333333,0.0871710416666666,0.0739607291666666,29.068300782500007,0.0818867341276946,2.558787248730259,-0.0826391117708252,0.1979416756513926,0.1378127493261455,0.0580559995507637,0.4244197086495227,0.1162703575660871
-24.69514,27.40906,18-01-2011,landsat-7,53.0,L2,166.0,,0.0698893072289156,0.0862542921686746,0.071882891566265,30.000272323132545,0.1739690646506399,2.41526345169056,-0.0924559330825941,0.2757874648434306,0.187833666911945,0.0949553117079552,0.5098578840936915,0.1644658356600571
-25.681111,31.783333,18-01-2011,landsat-5,24.0,L2,35.0,,0.0622454999999999,0.1010118571428571,0.101422,11.264725729142876,0.1297172198804064,2.4149339577412863,-0.0018840816913659,0.3029193644373826,0.2386843814097934,0.139065172613029,0.5130818597911179,0.1224360073208336
-27.802778,28.768333,18-01-2011,landsat-7,14.0,L2,153.0,,0.0610113071895424,0.0890129575163398,0.103725816993464,-102.01811943999998,0.1535498799248552,2.13769224961514,0.075181917462443,0.0919085406746832,0.069266754902752,0.0067261377209264,0.3658437140875668,0.0511398551838536
-27.398611,26.614722,18-01-2011,landsat-7,11.0,L2,175.0,,0.0526216,0.0812084,0.0963209857142857,25.20886058960001,0.2661461067805881,3.661968901511192,0.0738588170111727,0.2764062791805621,0.2191137958551691,0.1352051119580752,0.5257729195389456,0.1215154554835842
-31.104278,29.399722,18-01-2011,landsat-7,7.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-31.396,29.2651,18-01-2011,landsat-7,7.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-33.38056,19.30167,18-01-2011,landsat-7,31.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-33.31388889,19.07472222,18-01-2011,landsat-7,31.0,L2,0.0,,,,,,,,,-0.1679293565545642,-0.1685064413177762,-0.1729597426218257,0.0205175053012181,0.0018890748837471
-27.495556,26.074722,18-01-2011,landsat-7,11.0,L2,0.0,,,,,,,,,0.1806605099527495,0.2006138292952649,0.1184406471800543,0.3208196330611046,-0.0095319062507868
-24.39619444,27.08983333,19-01-2011,landsat-7,52.0,L2,131.0,,0.0667602862595419,0.0795337213740458,0.0677908015267175,31.352845991755743,0.1563231617830978,2.0274628976861,-0.0800523131549997,0.1855316703602224,0.180029975018132,0.1025317040051575,0.3622789824101183,0.0181404853665691
-26.970278,27.211111,19-01-2011,landsat-7,12.0,L2,458.0,,0.062832270742358,0.0833651637554585,0.0932907423580786,23.118220148864648,0.4481998532932605,2.1099223235713125,0.0540963160957754,0.128659981029106,0.098279902027027,0.0290500841995842,0.3857308092984827,0.0604533443620603
-26.880278,26.965,19-01-2011,landsat-7,12.0,L2,585.0,,0.074818829059829,0.0959895042735042,0.1002509700854701,23.423819802153872,0.5049700558165169,1.4046463650664465,0.0139778911446487,0.1021154935339139,0.0278413103721298,-0.0297240643969385,0.3446385324274538,0.1219620752519311
-27.273889,28.49,19-01-2011,landsat-7,13.0,L2,256.0,,0.0698897265625,0.0841923046875,0.0816759472656249,26.09534437109377,0.2014458619123472,2.282082744363705,-0.0385470245241089,0.1549869567604667,0.0829059347975291,0.0213877628689087,0.3698631922902252,0.143012419774776
-27.3,28.586944,19-01-2011,landsat-7,13.0,L2,138.0,,0.0585035869565217,0.0795934963768116,0.0851638405797101,-102.7556220895652,0.332018982514205,2.0803509488358003,0.0192971709220804,0.1004865773056057,0.0301200994575045,-0.0272220153707052,0.3905007066643483,0.1439270997554205
-27.044444,27.005,19-01-2011,landsat-7,12.0,L2,28.0,,0.0719258928571428,0.1017810714285714,0.1148710714285714,23.799728132857165,0.2406168586373888,3.173862953866156,0.0589799639203224,0.122487914219612,0.2015470470724328,0.0703535962804769,0.2892561629638254,0.0006163571725154
-30.568333,29.422778,19-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-30.570833,29.150556,19-01-2011,landsat-7,6.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-34.031944,22.053333,19-01-2011,,,,,,,,,,,,,,,,,
-33.13083,18.86278,19-01-2011,landsat-7,32.0,L2,18.0,,0.0389505555555555,0.0472524999999999,0.0506258333333333,31.481375430000032,0.0538175492016251,2.635190371091995,0.0340820987828871,0.2800214354143381,0.3551674862286444,0.2426397058119112,0.2353917324730494,-0.1032187199620265
-33.7075,18.97444444,19-01-2011,landsat-7,32.0,L2,49.0,,0.2648830102040816,0.2773747448979592,0.2396969387755101,41.26500814448981,0.1180369418739282,1.268734876116332,0.0104842607023565,0.2145820461468796,0.204590962868434,0.1414736719907788,0.2986186662344062,0.0256798210777153
-25.57877778,29.12747222,19-01-2011,landsat-7,13.0,L2,116.0,,0.0309279310344827,0.0398938793103448,0.0347599137931034,-16.21650108224136,0.089329070198848,2.6790045817874404,-0.0995413966747501,0.1204477711527541,0.0959101270584895,0.0385916735282983,0.357626898632826,0.0596480001533504
-26.006389,29.253889,20-01-2011,landsat-7,12.0,L2,0.0,,,,,,,,,-0.1997902332346096,-0.1998112989210916,-0.1998343135180875,0.0001989568402671,9.410504716105026e-05
-27.02314,28.59389,20-01-2011,landsat-7,12.0,L2,394.0,,0.0565015038071066,0.077765983502538,0.0841316751269035,27.1579464152792,0.3952393055636333,1.7840043430001569,0.0369705145551522,0.1780872288065843,0.1331440444444444,0.0576234765432098,0.4584937339577754,0.0949696784575186
-30.679722,26.7125,20-01-2011,landsat-7,4.0,L2,212.0,,0.0703352476415094,0.0914312499999999,0.1157722523584905,24.55441036547172,0.4465386142967296,2.547451286463068,0.1006031349705839,0.0141603743443013,-0.0069889222699093,-0.0417603882530599,0.2050873850658408,0.0461846407190449
-28.460833,21.248889,20-01-2011,landsat-7,24.0,L2,1146.0,,0.0974556697207678,0.1362298298429319,0.1691681828097731,21.67353903460735,0.2198829249263896,1.8393682011766004,0.1086110796128773,0.169972997779906,0.1442576223228278,0.0904975716089152,0.2353924182439538,0.0508933340953859
-30.77586667,29.03221667,20-01-2011,landsat-7,5.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-24.925278,29.324444,21-01-2011,landsat-7,11.0,L2,14.0,,0.0322591071428571,0.0487924999999999,0.0518017857142857,30.4431382914286,0.2657098990893917,2.149538159676209,-0.0243726736633487,0.1161071391471894,0.063831956731172,0.0047609131272514,0.4462747518818521,0.1233910599194273
-28.460833,21.248889,21-01-2011,landsat-7,23.0,L2,1146.0,,0.0974556697207678,0.1362298298429319,0.1691681828097731,21.67353903460735,0.2198829249263896,1.8393682011766004,0.1086110796128773,0.169972997779906,0.1442576223228278,0.0904975716089152,0.2353924182439538,0.0508933340953859
-24.679167,30.8025,24-01-2011,landsat-5,9.0,L2,0.0,,,,,,,,,,,,,
-25.99136,27.84208,24-01-2011,landsat-7,8.0,L2,49.0,,0.1343506122448979,0.1272881632653061,0.1017401020408163,26.90506905836736,0.0887705137055134,1.7768257320307894,-0.1121861047721608,-0.193755714797136,-0.1951460924821002,-0.1961296079952267,0.004685460069191,0.002382684800234
-25.49037,30.6986,24-01-2011,landsat-5,9.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,24-01-2011,landsat-7,17.0,L2,458.0,,0.062832270742358,0.0833651637554585,0.0932907423580786,23.118220148864648,0.4481998532932605,2.1099223235713125,0.0540963160957754,0.128659981029106,0.098279902027027,0.0290500841995842,0.3857308092984827,0.0604533443620603
-27.671111,27.236944,24-01-2011,landsat-7,8.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.356667,27.286389,24-01-2011,landsat-7,8.0,L2,0.0,,,,,,,,,-0.2,-0.2,-0.2,0.0,0.0
-27.01011111,26.69808333,25-01-2011,landsat-7,18.0,L2,920.0,,0.0716891195652173,0.0904834864130434,0.0934855298913043,24.29359062447828,0.3876124828511833,2.104951812801799,0.0136717066465727,0.2780162811878157,0.195193883361396,0.1097512739170365,0.5691960609962767,0.1813246226621025
-26.98472222,26.63227778,25-01-2011,landsat-7,18.0,L2,2211.0,,0.0647065547263681,0.0919475870646766,0.1006128731343283,24.7880865901764,0.5423509902750477,1.3883368501991868,0.0439351130981558,0.2788714356435644,0.2407445352035203,0.1555127200220022,0.4829876880898851,0.0773069557893504
-27.398611,26.614722,25-01-2011,landsat-7,18.0,L2,175.0,,0.0526216,0.0812084,0.0963209857142857,25.20886058960001,0.2661461067805881,3.661968901511192,0.0738588170111727,0.2764062791805621,0.2191137958551691,0.1352051119580752,0.5257729195389456,0.1215154554835842
-33.818056,19.694722,25-01-2011,landsat-7,3.0,L2,91.0,,0.0381986538461538,0.0479853296703296,0.0419848901098901,26.804148932527493,0.1544137212877989,1.5883687792913417,-0.0809345139425933,0.1212204047217538,0.1434391437806151,0.0899559455552879,0.2459147850049803,-0.0492608369582387
-25.45963889,28.26430556,25-01-2011,landsat-7,7.0,L2,14.0,,0.0488926785714285,0.0666910714285714,0.0597276785714285,29.065920375714303,0.1395015214659302,2.792395646683984,-0.052792373962655,0.1672194945768136,0.1116061624288762,0.0420813973595305,0.4483138184476559,0.1164563565257814
-33.897778,20.012778,25-01-2011,landsat-7,3.0,L2,12.0,,0.0374922916666666,0.0536416666666666,0.0540633333333333,29.83892187500001,0.0366967766684319,1.890975626414406,-0.0008698870697103,0.1794506156732699,0.1798207701370102,0.1122189689327166,0.3518134090099466,-0.0060935355994347
-25.81048333,27.90955222,26-01-2011,landsat-7,6.0,L2,73.0,,0.0444531506849315,0.0565994863013698,0.0481637671232876,30.028969249589053,0.065640634837142,2.829381760568865,-0.0949302396590715,0.1165671546052631,0.0665169334795321,0.0110318037280701,0.4074078184852522,0.1153637277885666
-34.065833,20.404167,26-01-2011,landsat-7,14.0,L2,69.0,,0.0178848913043478,0.0200789130434782,0.0205300724637681,30.47116888608698,-0.0419624376160113,1.8966138634675005,0.0128327800672509,0.1840443248496994,0.2393974204408817,0.1605307160320641,0.3135186794441018,-0.0938810209698971
-24.058889,31.237222,26-01-2011,landsat-5,7.0,L2,0.0,,,,,,,,,0.3599152865897621,0.2707266798846431,0.1433180299206921,0.5295392770095125,0.1445551569237316
-26.648056,27.089444,26-01-2011,landsat-7,19.0,L2,0.0,,,,,,,,,0.1495450618791727,0.0767395798729848,0.0053993987135645,0.4372681545658916,0.1324225241091729
-26.880278,26.965,26-01-2011,landsat-7,19.0,L2,585.0,,0.074818829059829,0.0959895042735042,0.1002509700854701,23.423819802153872,0.5049700558165169,1.4046463650664465,0.0139778911446487,0.1021154935339139,0.0278413103721298,-0.0297240643969385,0.3446385324274538,0.1219620752519311
-27.273889,28.49,26-01-2011,landsat-7,6.0,L2,256.0,,0.0698897265625,0.0841923046875,0.0816759472656249,26.09534437109377,0.2014458619123472,2.282082744363705,-0.0385470245241089,0.1549869567604667,0.0829059347975291,0.0213877628689087,0.3698631922902252,0.143012419774776
-27.044444,27.005,26-01-2011,landsat-7,19.0,L2,28.0,,0.0719258928571428,0.1017810714285714,0.1148710714285714,23.799728132857165,0.2406168586373888,3.173862953866156,0.0589799639203224,0.122487914219612,0.2015470470724328,0.0703535962804769,0.2892561629638254,0.0006163571725154
-34.092222,21.295278,26-01-2011,landsat-7,59.0,L2,29.0,,0.0208420689655172,0.0249139655172413,0.029254224137931,26.095197963448303,-0.0839671684151955,1.869687041490224,0.0798453693019346,0.1798922678571428,0.2122866018062397,0.1395429199507389,0.3088020584772611,-0.0539842472292519
-27.02314,28.59389,27-01-2011,landsat-7,5.0,L2,394.0,,0.0565015038071066,0.077765983502538,0.0841316751269035,27.1579464152792,0.3952393055636333,1.7840043430001569,0.0369705145551522,0.1780872288065843,0.1331440444444444,0.0576234765432098,0.4584937339577754,0.0949696784575186
-26.73806,27.59194,27-01-2011,landsat-7,5.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-28.760833,17.730278,30-01-2011,landsat-5,4.0,L2,2628.0,,0.0687992208904109,0.1054649353120243,0.1230340239726027,36.423336815137006,0.2678487481323312,1.7975807403648243,0.0742477322463043,0.1726463987494957,0.2333841728015329,0.2018967282674465,0.0682311835305279,-0.1526524879242714
-26.861111,28.884722,31-01-2011,landsat-7,1.0,L2,0.0,,,,,,,,,0.0580910978854024,0.0031208376534788,-0.0470995497953615,0.3254828980112914,0.1058387080785693
-26.73806,27.59194,31-01-2011,landsat-7,1.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-25.127778,27.628889,01-02-2011,landsat-7,39.0,L2,1.0,,0.07599,0.0875675,0.06961,29.39087642000004,0.0747605912116035,2.406995565264308,-0.114249086229987,0.1665845354624637,0.1258448127333057,0.0514165360846122,0.385581460518815,0.0850450314880684
-24.69514,27.40906,01-02-2011,landsat-7,39.0,L2,166.0,,0.0698893072289156,0.0862542921686746,0.071882891566265,30.000272323132545,0.1739690646506399,2.41526345169056,-0.0924559330825941,0.2757874648434306,0.187833666911945,0.0949553117079552,0.5098578840936915,0.1644658356600571
-27.363611,31.783333,01-02-2011,landsat-5,3.0,L2,0.0,,,,,,,,,-0.1994934795990151,-0.1996431093914878,-0.1997267669128854,0.0005456025672609,0.0002873706751548
-27.802778,28.768333,01-02-2011,landsat-7,0.0,L2,153.0,,0.0610113071895424,0.0890129575163398,0.103725816993464,-102.01811943999998,0.1535498799248552,2.13769224961514,0.075181917462443,0.0919085406746832,0.069266754902752,0.0067261377209264,0.3658437140875668,0.0511398551838536
-29.160278,26.573333,01-02-2011,landsat-5,15.0,L2,0.0,,,,,,,,,0.2467786995774872,0.2576770675223214,0.1581970232780612,0.4343009670057449,-0.0180817047262707
-34.329722,18.990278,01-02-2011,landsat-7,29.0,L2,0.0,,,,,,,,,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,0.0,0.0
-25.20639,27.558,02-02-2011,landsat-7,38.0,L2,24.0,,0.0769880208333333,0.0871710416666666,0.0739607291666666,29.068300782500007,0.0818867341276946,2.558787248730259,-0.0826391117708252,0.1979416756513926,0.1378127493261455,0.0580559995507637,0.4244197086495227,0.1162703575660871
-23.281,30.54305556,03-02-2011,landsat-5,1.0,L2,0.0,,,,,,,,,,,,,
-28.801278,31.955389,03-02-2011,landsat-5,1.0,L2,1.0,,0.0713699999999999,0.08842,0.05586,26.54366576000001,0.0067318120102356,4.1533676142971245,-0.2256707397370407,0.4037625,0.1198158333333333,0.041505,0.7235612345740919,0.5426535882339306
