Latitude,Longitude,Sample Date,nir,green,swir16,swir22,coastal,blue,red,lwir11,NDMI,MNDWI,Clorfilia,Turbidity,NDTI,NDVI
-25.99136,27.84208,10-01-2011,18631.5,11771.5,16495.0,12815.0,,10629.0,11898.0,,0.060823025351230374,-0.1671059381246346,1.1074889454382255,1.1193903472634208,0.005344430596337036,0.22055716601975067
-26.73806,27.59194,10-01-2011,9089.5,9167.0,7963.0,7740.0,,8719.0,8961.0,,0.066060694912769,0.07028604786923486,1.0513820393246818,1.0277554766454755,-0.011363636363636302,0.00711891637350762
-26.45,28.085833,10-01-2011,15210.0,10720.0,17974.0,14201.0,,9502.5,12540.0,,-0.08329315332690428,-0.2528054645570494,1.1281241779479347,1.31965272306764,0.07824591573516734,0.09621621621621587
-30.86013889,29.07125,10-01-2011,14558.0,10724.5,11450.0,10000.5,,9396.0,11634.0,,0.11950169178714197,-0.032717761392590444,1.1413899532715623,1.2381864624243935,0.040678041907999014,0.11163714111178943
-27.356667,27.286389,10-01-2011,,,,,,,,,,,,,,
-27.01011111,26.69808333,11-01-2011,15022.5,10741.0,10585.5,8962.0,,10109.5,10900.0,,0.1732661668228672,0.007291398025930147,1.0624659974292447,1.0781937782294821,0.007347165103276155,0.15903172919278558
-25.73411,27.21422,11-01-2011,21914.0,17765.0,22170.5,17965.5,,16362.5,17879.5,,-0.005818371536481063,-0.11031538355598375,1.0857142858142856,1.0927119939884644,0.003212276788845395,0.1013859047331848
-26.98472222,26.63227778,11-01-2011,10464.5,10697.5,8177.0,7864.5,,9763.0,11162.5,,0.12271008234315843,0.13353996132347806,1.095718529240633,1.1433473318627778,0.02127172918572726,-0.03227447172515822
-27.398611,26.614722,11-01-2011,10411.0,8569.5,8737.5,8111.0,,8360.0,8422.5,,0.08739587957281204,-0.009707054948864566,1.0250598087124403,1.007476076655024,-0.008651129943502775,0.1055831364324204
-27.671111,27.236944,11-01-2011,22506.5,17609.5,19994.0,18637.0,,16789.5,17986.5,,0.05911695156527556,-0.06341165051125543,1.048840048940049,1.0712945591994372,0.010591077649174035,0.11162423134862788
-29.160278,26.573333,11-01-2011,15215.0,9791.0,13390.0,11085.5,,8892.0,9761.0,,0.06380003495892304,-0.15525646003192203,1.101102114360009,1.0977282951967162,-0.0015343698854337075,0.21836963484945462
-34.250556,20.9925,11-01-2011,12323.0,9019.0,13161.0,10800.5,,8456.0,9192.0,,-0.03288337780568187,-0.18674481514878186,1.0665799433355725,1.087038789125544,0.009499752896600905,0.14552637694631587
-25.45963889,28.26430556,11-01-2011,13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,,-0.0411292953924884,-0.20853184491179028,1.0861144546355073,1.2141372142372142,0.05565597945009963,0.1142686090600674
-25.81048333,27.90955222,12-01-2011,16870.5,9753.0,13408.0,10257.0,,8693.0,9553.5,,0.11435507042951232,-0.15780838478476683,1.1219371909432072,1.09898769134583,-0.010333307435319659,0.2769073569482279
-27.273889,28.49,12-01-2011,12333.0,9060.0,9264.5,8181.0,,8456.5,9407.5,,0.14207662923949466,-0.011159922508117488,1.0713652221185657,1.1124578727423462,0.01881684039528892,0.134564522435086
-27.4275,28.525833,12-01-2011,16767.0,10794.0,18026.5,15340.5,,9231.0,11296.0,,-0.03619929009728818,-0.2509498447285778,1.1693207670808254,1.2237027408648142,0.02272521502942498,0.19495421016997402
-28.883333,27.89,12-01-2011,16227.0,9491.0,12407.5,9783.0,,8787.0,9408.0,,0.13338804588870024,-0.1331826380802332,1.0801183567632526,1.0706725845998293,-0.0043917667601460165,0.26600351082504287
-27.00222,28.76528,13-01-2011,13724.0,9691.0,13005.5,10754.5,,8743.0,9947.0,,0.02688041302680549,-0.1460357323816441,1.108429600923516,1.1377101682345077,0.013035950707811321,0.15956233365721703
-27.02314,28.59389,13-01-2011,11490.5,9969.5,10372.5,9135.0,,8893.0,10129.0,,0.05113662351918744,-0.01981122800117973,1.121050264352783,1.138985719204914,0.007935915615593165,0.0629755544762827
-30.534167,24.961944,13-01-2011,14489.5,10561.0,14940.5,12882.0,,9715.0,10916.5,,-0.015324498810737292,-0.17173499598062794,1.0870818323182192,1.1236747298992795,0.016552205796763978,0.14063607021963262
-28.460833,21.248889,13-01-2011,14599.0,12046.5,12067.0,11038.5,,10832.0,13063.0,,0.09495237380934489,-0.0008501461836730428,1.1121214919759232,1.2059638110305761,0.04048268583603799,0.05552743836309719
-29.658056,25.973333,14-01-2011,27608.5,65535.0,65535.0,23743.0,,65535.0,65535.0,,-0.4071835393774118,0.0,1.0000000001,1.0000000001,0.0,-0.4071835393774118
-28.760833,17.730278,16-01-2011,11190.0,11426.0,7687.5,7645.0,,9557.0,12802.0,,0.18553833929280794,0.19559473670442257,1.1955634614372397,1.3395416972853091,0.05679379230642209,-0.06718906302100673
-25.513889,31.224444,17-01-2011,17837.5,9732.0,13539.0,10302.0,,8666.5,9507.0,,0.13699743438560663,-0.16359417300502702,1.1229446721129233,1.0969826343814284,-0.01169499454233582,0.3046499296019298
-26.861111,28.884722,17-01-2011,17658.5,9550.0,13746.5,10574.0,,8691.0,9241.5,,0.12456615188664187,-0.18013435494602117,1.0988378783648718,1.0633413877423887,-0.016416997046536912,0.31289962825278694
-31.554722,29.245556,17-01-2011,20186.5,11261.0,14131.0,10876.0,,10825.5,10833.0,,0.1764551613608212,-0.11302772526780044,1.040229088825694,1.0006928087462519,-0.01937177514257256,0.30153613049855643
-28.058889,30.373611,17-01-2011,14514.0,9326.0,12189.5,9706.0,,8452.5,9431.0,,0.08704851423970608,-0.13309009783644288,1.1033422065477965,1.1157645667962437,0.005597910113557576,0.21227813739820334
-25.127778,27.628889,18-01-2011,7814.0,5189.5,6664.0,5222.0,,4984.0,5122.0,,0.07943086061610664,-0.12439363900957418,1.0412319423150882,1.0276886036313002,-0.006546089317751961,0.20810142238713505
-25.20639,27.558,18-01-2011,14137.5,10466.5,10315.5,8536.0,,10039.0,9985.0,,0.1562998405103662,0.007265903185448912,1.0425839228014644,0.9946209782850782,-0.023543505366354432,0.17214219090061075
-24.69514,27.40906,18-01-2011,15543.0,10647.0,11919.5,9642.5,,9921.0,10524.0,,0.13194355939918023,-0.056388895043537744,1.0731781071456608,1.060780163389991,-0.0058098342071701585,0.1925422948555638
-25.681111,31.783333,18-01-2011,33388.5,29331.0,65535.0,27147.0,,65535.0,29783.5,,-0.3249632291619278,-0.3816330402884064,0.4475623713520028,0.4544670787602579,0.007654636341337561,0.057066421832457324
-27.802778,28.768333,18-01-2011,12128.5,9803.5,9325.0,8486.0,,8857.5,9811.5,,0.13067797795231487,0.02501502992916316,1.1068021451747954,1.10770533456232,0.00040785113433596535,0.10560619872379169
-27.398611,26.614722,18-01-2011,10411.0,8569.5,8737.5,8111.0,,8360.0,8422.5,,0.08739587957281204,-0.009707054948864566,1.0250598087124403,1.007476076655024,-0.008651129943502775,0.1055831364324204
-31.104278,29.399722,18-01-2011,,,,,,,,,,,,,,
-31.396,29.2651,18-01-2011,13604.0,11142.5,8819.0,8402.0,,9865.0,12570.0,,0.21339695848013107,0.11639906820629654,1.129498226151698,1.2742017233640648,0.060200316288876926,0.039504852143348215
-33.38056,19.30167,18-01-2011,15820.0,10665.5,16377.5,13975.0,,9572.0,11320.5,,-0.01731500892926464,-0.21121916947084196,1.1142394484911409,1.1826681990134977,0.02979168561812049,0.16578544978906004
-33.31388889,19.07472222,18-01-2011,13162.5,9546.5,12786.0,10889.0,,8765.0,9965.0,,0.014509509220186083,-0.14505765140490254,1.089161437635653,1.1369081575443811,0.021448889116674672,0.13825532374878333
-27.495556,26.074722,18-01-2011,,,,,,,,,,,,,,
-24.39619444,27.08983333,19-01-2011,,,,,,,,,,,,,,
-26.970278,27.211111,19-01-2011,11076.0,10352.0,7909.0,7729.5,,9549.0,10779.0,,0.1668159072952322,0.13378237774492016,1.084092575238758,1.128809299503079,0.020207278406133074,0.013589567604667063
-26.880278,26.965,19-01-2011,11613.0,12114.0,8402.0,7982.0,,10960.0,12663.0,,0.16042967774169295,0.18093195554688937,1.1052919709029196,1.155383211778832,0.02215764620414085,-0.043252595155709166
-27.273889,28.49,19-01-2011,12333.0,9060.0,9264.5,8181.0,,8456.5,9407.5,,0.14207662923949466,-0.011159922508117488,1.0713652221185657,1.1124578727423462,0.01881684039528892,0.134564522435086
-27.3,28.586944,19-01-2011,14954.0,9636.0,14753.0,11537.5,,8561.0,9929.5,,0.006766082068199392,-0.20980770019270897,1.1255694429221001,1.1598528210321342,0.015000894431524803,0.2019209516346165
-27.044444,27.005,19-01-2011,25037.5,19133.5,22864.5,19121.5,,17701.0,19154.5,,0.04536345037785469,-0.088837563693509,1.0809276313072764,1.0821140049584825,0.0005484747179272865,0.13312364228819665
-30.568333,29.422778,19-01-2011,16880.0,9196.5,12987.5,10366.5,,8429.5,8964.5,,0.1303256047543312,-0.17088892895780666,1.0909899757806454,1.06346758417972,-0.012774626947855226,0.3062740621795728
-30.570833,29.150556,19-01-2011,,,,,,,,,,,,,,
-34.031944,22.053333,19-01-2011,11058.0,8314.0,11065.0,9696.0,,8114.0,8461.0,,-0.0003164127830764349,-0.14195778935961537,1.0246487553378605,1.042765590437688,0.008763040238450023,0.1330498488652076
-33.13083,18.86278,19-01-2011,15187.0,11456.5,14527.0,12799.0,,9873.5,12122.5,,0.022211752036077198,-0.11817114707410427,1.1603281512115613,1.227781435254707,0.028245472666355537,0.11221369852981523
-33.7075,18.97444444,19-01-2011,14270.0,9913.0,13652.0,11469.5,,8918.0,10330.5,,0.022133085022562775,-0.15866751538298257,1.1115721014680198,1.1583875309365104,0.02062390396917519,0.16013902156460172
-25.57877778,29.12747222,19-01-2011,13560.0,10076.0,16388.0,13014.0,,9017.0,11586.5,,-0.09443034593295013,-0.23851269649334858,1.1174448265389487,1.2849617390375625,0.06972879399884561,0.07848010657546746
-26.006389,29.253889,20-01-2011,,,,,,,,,,,,,,
-27.02314,28.59389,20-01-2011,11490.5,9969.5,10372.5,9135.0,,8893.0,10129.0,,0.05113662351918744,-0.01981122800117973,1.121050264352783,1.138985719204914,0.007935915615593165,0.0629755544762827
-30.679722,26.7125,20-01-2011,14428.5,10934.0,8301.5,7932.0,,10019.5,12350.0,,0.26955565332160025,0.13685633334199718,1.0912720196618544,1.2325964370479514,0.06081429307679067,0.07761823851223901
-28.460833,21.248889,20-01-2011,14599.0,12046.5,12067.0,11038.5,,10832.0,13063.0,,0.09495237380934489,-0.0008501461836730428,1.1121214919759232,1.2059638110305761,0.04048268583603799,0.05552743836309719
-30.77586667,29.03221667,20-01-2011,,,,,,,,,,,,,,
-24.925278,29.324444,21-01-2011,13185.0,9112.0,13904.5,11277.0,,8655.0,9276.5,,-0.026560106314254504,-0.20822018986379248,1.0528018487424033,1.0718082034506644,0.008945808521630318,0.1740088596042109
-28.460833,21.248889,21-01-2011,14599.0,12046.5,12067.0,11038.5,,10832.0,13063.0,,0.09495237380934489,-0.0008501461836730428,1.1121214919759232,1.2059638110305761,0.04048268583603799,0.05552743836309719
-24.679167,30.8025,24-01-2011,14293.5,9537.0,13638.0,11155.5,,8681.0,9723.0,,0.023468127383062053,-0.17695792880258826,1.09860615146505,1.1200322544485775,0.009657320872274094,0.19030666416838346
-25.99136,27.84208,24-01-2011,18631.5,11771.5,16495.0,12815.0,,10629.0,11898.0,,0.060823025351230374,-0.1671059381246346,1.1074889454382255,1.1193903472634208,0.005344430596337036,0.22055716601975067
-25.49037,30.6986,24-01-2011,10676.0,8325.0,8915.5,8274.0,,8148.5,8241.5,,0.08986039864226789,-0.034250746788086,1.021660428399687,1.0114131436233478,-0.005040292155856669,0.12869036606316836
-26.970278,27.211111,24-01-2011,11076.0,10352.0,7909.0,7729.5,,9549.0,10779.0,,0.1668159072952322,0.13378237774492016,1.084092575238758,1.128809299503079,0.020207278406133074,0.013589567604667063
-27.671111,27.236944,24-01-2011,22506.5,17609.5,19994.0,18637.0,,16789.5,17986.5,,0.05911695156527556,-0.06341165051125543,1.048840048940049,1.0712945591994372,0.010591077649174035,0.11162423134862788
-27.356667,27.286389,24-01-2011,,,,,,,,,,,,,,
-27.01011111,26.69808333,25-01-2011,15022.5,10741.0,10585.5,8962.0,,10109.5,10900.0,,0.1732661668228672,0.007291398025930147,1.0624659974292447,1.0781937782294821,0.007347165103276155,0.15903172919278558
-26.98472222,26.63227778,25-01-2011,10464.5,10697.5,8177.0,7864.5,,9763.0,11162.5,,0.12271008234315843,0.13353996132347806,1.095718529240633,1.1433473318627778,0.02127172918572726,-0.03227447172515822
-27.398611,26.614722,25-01-2011,10411.0,8569.5,8737.5,8111.0,,8360.0,8422.5,,0.08739587957281204,-0.009707054948864566,1.0250598087124403,1.007476076655024,-0.008651129943502775,0.1055831364324204
-33.818056,19.694722,25-01-2011,,,,,,,,,,,,,,
-25.45963889,28.26430556,25-01-2011,13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,,-0.0411292953924884,-0.20853184491179028,1.0861144546355073,1.2141372142372142,0.05565597945009963,0.1142686090600674
-33.897778,20.012778,25-01-2011,13871.0,9154.0,11520.0,9420.0,,8707.0,9119.0,,0.0925918632586346,-0.1144432620682978,1.051338004004904,1.0473182497841622,-0.001915394297597538,0.20669856459330055
-25.81048333,27.90955222,26-01-2011,16870.5,9753.0,13408.0,10257.0,,8693.0,9553.5,,0.11435507042951232,-0.15780838478476683,1.1219371909432072,1.09898769134583,-0.010333307435319659,0.2769073569482279
-34.065833,20.404167,26-01-2011,13535.0,8387.0,10165.0,8604.0,,8061.0,8402.0,,0.14219409282700363,-0.09583872358775283,1.0404416326517927,1.0423024439655253,0.0008934421347310687,0.2339882390481824
-24.058889,31.237222,26-01-2011,27103.0,24425.5,25351.0,21840.5,,65535.0,65535.0,,0.03340069394135808,-0.01859311120709568,0.37270923943775847,1.0000000001,0.45697278249898515,-0.4148621516008545
-26.648056,27.089444,26-01-2011,19310.5,9597.0,12954.5,9447.5,,8535.0,8963.5,,0.1969936463660307,-0.14888144912755183,1.1244288225956063,1.0502050381785002,-0.03413162360927759,0.36595458725330565
-26.880278,26.965,26-01-2011,11613.0,12114.0,8402.0,7982.0,,10960.0,12663.0,,0.16042967774169295,0.18093195554688937,1.1052919709029196,1.155383211778832,0.02215764620414085,-0.043252595155709166
-27.273889,28.49,26-01-2011,12333.0,9060.0,9264.5,8181.0,,8456.5,9407.5,,0.14207662923949466,-0.011159922508117488,1.0713652221185657,1.1124578727423462,0.01881684039528892,0.134564522435086
-27.044444,27.005,26-01-2011,25037.5,19133.5,22864.5,19121.5,,17701.0,19154.5,,0.04536345037785469,-0.088837563693509,1.0809276313072764,1.0821140049584825,0.0005484747179272865,0.13312364228819665
-34.092222,21.295278,26-01-2011,,,,,,,,,,,,,,
-27.02314,28.59389,27-01-2011,11490.5,9969.5,10372.5,9135.0,,8893.0,10129.0,,0.05113662351918744,-0.01981122800117973,1.121050264352783,1.138985719204914,0.007935915615593165,0.0629755544762827
-26.73806,27.59194,27-01-2011,9089.5,9167.0,7963.0,7740.0,,8719.0,8961.0,,0.066060694912769,0.07028604786923486,1.0513820393246818,1.0277554766454755,-0.011363636363636302,0.00711891637350762
-28.760833,17.730278,30-01-2011,11190.0,11426.0,7687.5,7645.0,,9557.0,12802.0,,0.18553833929280794,0.19559473670442257,1.1955634614372397,1.3395416972853091,0.05679379230642209,-0.06718906302100673
-26.861111,28.884722,31-01-2011,17658.5,9550.0,13746.5,10574.0,,8691.0,9241.5,,0.12456615188664187,-0.18013435494602117,1.0988378783648718,1.0633413877423887,-0.016416997046536912,0.31289962825278694
-26.73806,27.59194,31-01-2011,9089.5,9167.0,7963.0,7740.0,,8719.0,8961.0,,0.066060694912769,0.07028604786923486,1.0513820393246818,1.0277554766454755,-0.011363636363636302,0.00711891637350762
-25.127778,27.628889,01-02-2011,7814.0,5189.5,6664.0,5222.0,,4984.0,5122.0,,0.07943086061610664,-0.12439363900957418,1.0412319423150882,1.0276886036313002,-0.006546089317751961,0.20810142238713505
-24.69514,27.40906,01-02-2011,15543.0,10647.0,11919.5,9642.5,,9921.0,10524.0,,0.13194355939918023,-0.056388895043537744,1.0731781071456608,1.060780163389991,-0.0058098342071701585,0.1925422948555638
-27.363611,31.783333,01-02-2011,17894.5,9281.0,13078.0,9695.0,,8437.0,8994.5,,0.15550891920251786,-0.16981975938100913,1.1000355577626764,1.0660779899068034,-0.01567672567098019,0.3309903678083963
-27.802778,28.768333,01-02-2011,12128.5,9803.5,9325.0,8486.0,,8857.5,9811.5,,0.13067797795231487,0.02501502992916316,1.1068021451747954,1.10770533456232,0.00040785113433596535,0.10560619872379169
-29.160278,26.573333,01-02-2011,15215.0,9791.0,13390.0,11085.5,,8892.0,9761.0,,0.06380003495892304,-0.15525646003192203,1.101102114360009,1.0977282951967162,-0.0015343698854337075,0.21836963484945462
-34.329722,18.990278,01-02-2011,65535.0,65535.0,65535.0,24102.5,,65535.0,65535.0,,0.0,0.0,1.0000000001,1.0000000001,0.0,0.0
-25.20639,27.558,02-02-2011,14137.5,10466.5,10315.5,8536.0,,10039.0,9985.0,,0.1562998405103662,0.007265903185448912,1.0425839228014644,0.9946209782850782,-0.023543505366354432,0.17214219090061075
-23.281,30.54305556,03-02-2011,13457.5,10530.5,11847.5,10169.5,,9701.0,10935.0,,0.06362378976486835,-0.05885244436500108,1.085506648899093,1.1272033811947324,0.018844191842724286,0.10341293430357651
-28.801278,31.955389,03-02-2011,13934.0,9899.5,12111.5,10196.5,,8853.0,9807.0,,0.06997369987137866,-0.1004952069419831,1.118208516986931,1.1077600814283632,-0.0046938827290487675,0.17383429510130083
-27.00222,28.76528,03-02-2011,13724.0,9691.0,13005.5,10754.5,,8743.0,9947.0,,0.02688041302680549,-0.1460357323816441,1.108429600923516,1.1377101682345077,0.013035950707811321,0.15956233365721703
-27.02314,28.59389,03-02-2011,11490.5,9969.5,10372.5,9135.0,,8893.0,10129.0,,0.05113662351918744,-0.01981122800117973,1.121050264352783,1.138985719204914,0.007935915615593165,0.0629755544762827
-27.3,28.586944,03-02-2011,14954.0,9636.0,14753.0,11537.5,,8561.0,9929.5,,0.006766082068199392,-0.20980770019270897,1.1255694429221001,1.1598528210321342,0.015000894431524803,0.2019209516346165
-30.679722,26.7125,03-02-2011,13400.0,10548.0,7764.0,7659.0,,9235.5,11938.0,,0.26630126630126505,0.15203145478374755,1.1421146663335553,1.2926208652399491,0.06181624121675682,0.05769989738732317
-28.460833,21.248889,03-02-2011,14599.0,12046.5,12067.0,11038.5,,10832.0,13063.0,,0.09495237380934489,-0.0008501461836730428,1.1121214919759232,1.2059638110305761,0.04048268583603799,0.05552743836309719
-28.460833,21.248889,04-02-2011,14599.0,12046.5,12067.0,11038.5,,10832.0,13063.0,,0.09495237380934489,-0.0008501461836730428,1.1121214919759232,1.2059638110305761,0.04048268583603799,0.05552743836309719
-29.140556,31.391944,07-02-2011,13930.0,11594.0,8610.0,8471.0,,9784.5,12548.0,,0.23602484472049587,0.1476935260344479,1.1849353570421024,1.282436506819812,0.03951619584127231,0.05219427449203093
-25.99136,27.84208,07-02-2011,18631.5,11771.5,16495.0,12815.0,,10629.0,11898.0,,0.060823025351230374,-0.1671059381246346,1.1074889454382255,1.1193903472634208,0.005344430596337036,0.22055716601975067
-24.058889,31.237222,07-02-2011,27103.0,24425.5,25351.0,21840.5,,65535.0,65535.0,,0.03340069394135808,-0.01859311120709568,0.37270923943775847,1.0000000001,0.45697278249898515,-0.4148621516008545
-26.73806,27.59194,07-02-2011,9089.5,9167.0,7963.0,7740.0,,8719.0,8961.0,,0.066060694912769,0.07028604786923486,1.0513820393246818,1.0277554766454755,-0.011363636363636302,0.00711891637350762
-30.86013889,29.07125,07-02-2011,16538.0,10027.0,14809.0,11414.5,,9021.5,9845.5,,0.05515679331355455,-0.19254308262199957,1.1114559664027213,1.091337360849321,-0.009133224304943973,0.2536623268330576
-27.356667,27.286389,07-02-2011,16828.5,9502.5,12665.5,9643.0,,8718.0,9290.0,,0.1411473520037969,-0.14268314687838263,1.089986235475086,1.0656113788565955,-0.011307702540907218,0.2886268353848794
-28.058889,30.373611,07-02-2011,14514.0,9326.0,12189.5,9706.0,,8452.5,9431.0,,0.08704851423970608,-0.13309009783644288,1.1033422065477965,1.1157645667962437,0.005597910113557576,0.21227813739820334
-27.01011111,26.69808333,08-02-2011,12433.5,10433.5,9579.5,8531.5,,9344.0,10728.5,,0.1296506609730608,0.04267226302903092,1.1165988870863013,1.148169948730137,0.013940081277761961,0.0736119506087554
-27.169444,29.233889,08-02-2011,6219.0,4774.0,5600.5,4803.0,,4315.5,4762.0,,0.05232877871314309,-0.07966648995132218,1.1062449311624494,1.1034642568489283,-0.0012583892617449531,0.13268372643657106
-26.98472222,26.63227778,08-02-2011,13683.0,10207.0,14011.5,11850.5,,9414.0,10262.5,,-0.01186156095975731,-0.15709065383900672,1.0842362439920756,1.0901317188168047,0.0027113510344658996,0.14284521099997854
-27.398611,26.614722,08-02-2011,15515.5,10247.0,12823.0,10403.5,,9253.5,10126.0,,0.09501208603137042,-0.11166016471608102,1.107364780993716,1.0942886476387692,-0.005939233298974104,0.21018661154768556
-27.573056,24.746389,08-02-2011,17012.5,9767.5,12108.0,9335.0,,8658.0,9470.0,,0.16842087189436938,-0.10699184018650955,1.128147378247378,1.0937860938860937,-0.015464587394411877,0.28481072406305946
-33.501667,21.624167,08-02-2011,,,,,,,,,,,,,,
-32.502778,19.535833,08-02-2011,17653.0,13104.0,19330.0,16984.0,,10579.0,14613.0,,-0.0453451585863774,-0.191959055312326,1.2386804046751017,1.3813214860627565,0.0544431215499511,0.09421682266162495
-25.45963889,28.26430556,08-02-2011,13959.0,9926.0,15156.5,12552.5,,9139.0,11096.0,,-0.0411292953924884,-0.20853184491179028,1.0861144546355073,1.2141372142372142,0.05565597945009963,0.1142686090600674
-26.970278,27.211111,09-02-2011,10218.0,11040.0,7946.5,7735.0,,9671.5,11496.0,,0.1250516116601056,0.16293155663234318,1.1414982165090368,1.1886470558824536,0.02023429179978692,-0.05885603757944157
-27.273889,28.49,09-02-2011,12333.0,9060.0,9264.5,8181.0,,8456.5,9407.5,,0.14207662923949466,-0.011159922508117488,1.0713652221185657,1.1124578727423462,0.01881684039528892,0.134564522435086
-28.69485,28.23487,09-02-2011,16130.5,10090.0,12881.5,10114.0,,9364.0,10316.5,,0.1119881428374462,-0.12152014452691326,1.0775309697710806,1.101719350804827,0.011099404601474967,0.21983589821151656
